Value USD (PM)
1056.64 0.00
1052.78 0.00
1050.87 1237.30
1123.79 1233.20
1123.22 1236.65
1130.01 1247.90
1174.87 1253.65
1150.61 0.00
1150.37 0.00
1190.75 1257.20
1187.57 1255.60
1190.89 1240.40
1259.41 1238.10
1285.14 1226.50
1287.00 0.00
1270.93 0.00
1275.20 1230.95
1279.50 1216.65
1157.39 1209.20
1192.47 1206.55
1192.09 1202.65
1179.16 0.00
1227.49 0.00
1227.68 1204.20
1245.37 1204.60
1257.40 1198.80
1257.00 1229.35
1091.17 1229.60
952.23 0.00
967.69 0.00
1049.08 1232.40
1118.63 1241.60
1113.00 1249.05
1038.79 1247.50
941.92 1247.50
927.93 0.00
956.79 0.00
1037.23 1257.55
1041.04 1257.25
1040.58 1251.10
1037.90 1248.80
1034.74 1244.85
1086.93 0.00
1099.17 0.00
1079.99 1247.25
1141.60 1257.65
1133.08 1245.80
1133.53 1252.50
1190.45 1266.45
1181.15 0.00
1184.03 0.00
1207.74 1250.05
1226.62 1252.90
1219.09 1274.30
1180.02 1284.15
1185.26 0.00
1170.36 0.00
1186.93 0.00
1205.63 0.00
1176.97 1278.95
1217.93 1279.05
1241.69 1282.10
1236.63 1281.85
1261.31 0.00
1257.99 0.00
1240.84 1269.40
1279.41 1267.80
1309.11 1261.85
1288.02 1262.80
1331.29 1266.45
1334.98 0.00
1333.00 0.00
1417.17 0.00
1452.08 1255.45
1447.55 1250.30
1508.29 1228.45
1533.34 1228.05
1518.75 0.00
1535.87 0.00
1640.62 1229.80
1651.10 1220.40
1762.89 1222.95
1820.99 1223.15
1829.00 1231.25
1771.92 0.00
1776.32 0.00
1780.00 1233.30
1739.03 1234.20
1807.49 1257.40
1783.98 1255.90
1961.52 1252.00
2052.91 0.00
2008.84 0.00
2090.66 1258.85
2287.71 1260.20
2256.32 1252.55
2387.21 1256.95
2211.98 1265.05
2279.82 0.00
2192.98 0.00
2275.93 0.00
2290.02 1262.70
2285.93 1266.20
2399.24 1264.85
2409.93 1274.95
2525.77 0.00
2516.17 0.00
2529.53 1279.95
2883.31 1293.50
2664.92 1291.00
2683.03 1273.10
2827.49 1266.55
2845.37 0.00
2898.63 0.00
2657.68 1266.40
2748.19 1262.00
2706.00 1275.50
2442.48 1254.55
2464.96 1255.40
2477.94 0.00
2507.39 0.00
2617.21 1248.15
2600.00 1242.20
2671.04 1242.50
2727.29 1250.80
2713.48 1255.70
2589.16 0.00
2512.37 0.00
2502.03 1245.25
2517.90 1249.55
2585.35 1248.00
2558.30 1243.50
2477.64 1242.25
2501.19 0.00
2421.26 0.00
2561.23 1229.25
2599.73 1223.75
2598.89 1220.30
2609.97 1224.90
2491.20 1215.65
2502.86 0.00
2536.24 0.00
2366.17 1211.90
2327.09 1211.05
2385.75 1218.80
2354.78 1218.90
2338.49 1230.30
2059.00 0.00
1931.21 0.00
1910.96 1234.10
2320.12 1240.75
2264.77 1242.15
2265.21 1238.70
2682.20 1248.55
2807.61 0.00
2825.51 0.00
2751.82 1255.55
2561.00 1254.40
2564.30 1248.10
2647.62 1261.10
2781.64 1264.90
2784.80 0.00
2745.96 0.00
2866.43 1267.55
2862.90 1270.95
2693.63 1269.60
2794.12 1268.10
2790.00 1257.70
3218.12 0.00
3252.56 0.00
3210.20 1258.00
3457.37 1261.80
3357.33 1271.05
3340.28 1284.40
3632.51 1286.10
3852.80 0.00
3868.52 0.00
4282.99 1282.30
4217.03 1270.30
4179.97 1272.75
4328.73 1285.15
4130.44 1295.80
4104.71 0.00
4157.96 0.00
4043.72 1292.90
3986.28 1284.20
4174.95 1286.65
4340.32 1289.00
4331.77 1285.30
4360.51 0.00
4354.31 0.00
4339.05 0.00
4607.99 1318.65
4594.99 1308.50
4582.52 1311.75
4911.74 1320.40
4580.39 0.00
4585.57 0.00
4344.10 1333.10
4488.72 1335.55
4385.02 1337.85
4654.66 1343.50
4310.75 1346.25
4312.26 0.00
4329.95 0.00
4248.09 1334.20
4198.59 1326.50
3961.27 1327.55
3319.63 1324.55
3216.43 1322.85
3763.63 0.00
3746.06 0.00
3678.53 1312.10
3943.41 1309.60
3977.56 1311.30
3894.48 1292.10
3637.50 1294.80
3776.39 0.00
3777.62 0.00
3942.55 1293.30
3910.31 1300.05
3881.00 1282.55
4201.99 1283.35
4193.57 1283.10
4164.27 0.00
4360.72 0.00
4386.88 1273.70
4394.07 1271.25
4225.18 1274.25
4338.85 1274.50
4318.58 1261.80
4376.19 0.00
4602.28 0.00
4605.66 1278.75
4782.28 1291.40
4819.49 1289.25
4822.17 1290.25
5563.81 1299.60
5739.44 0.00
5825.99 0.00
5711.21 1303.30
5603.71 1284.75
5594.66 1280.20
5727.63 1286.40
5979.46 1281.20
5986.44 0.00
5983.18 0.00
5876.08 1274.90
5900.59 1276.45
5669.62 1275.00
5893.14 1273.75
5889.82 1266.45
5776.70 0.00
6155.43 0.00
6136.49 1272.00
6388.65 1270.15
6665.31 1277.05
6751.98 1279.20
7197.72 1267.20
7437.54 0.00
7365.99 0.00
6989.07 1270.90
7092.13 1275.60
7128.64 1284.00
7158.04 1284.80
6719.40 1284.30
6569.22 0.00
5716.30 0.00
6550.23 1277.95
6493.63 1274.60
7301.43 1282.20
7815.03 1280.00
7868.77 1284.35
7817.14 0.00
8007.65 0.00
8049.72 1286.20
8059.80 1283.30
8268.03 1286.95
8236.72 1290.35
8250.98 1290.50
8707.41 0.00
8768.80 0.00
9718.30 1294.90
9952.51 1291.85
9919.00 1283.85
10147.37 1280.20
10883.91 1275.50
10879.88 0.00
11332.62 0.00
11584.83 1273.45
11591.22 1266.30
13540.98 1263.70
16501.97 1255.00
16860.88 1250.65
15142.83 0.00
14869.81 0.00
15068.95 1247.15
17276.39 1240.90
16808.37 1242.65
16252.31 1251.00
17771.90 1254.60
19498.68 0.00
19279.90 0.00
18961.86 1260.60
17737.11 1260.35
17382.94 1264.55
16047.51 1264.55
15190.94 nan
13776.61 0.00
13949.17 0.00
14119.03 0.00
13740.94 0.00
15589.32 1279.40
14380.58 1291.00
14214.01 nan
13215.57 0.00
14165.58 0.00
13796.00 0.00
15005.86 1312.05
15053.26 1314.90
15039.24 1314.50
17174.12 1317.15
17319.20 0.00
17155.95 0.00
15265.91 1319.95
14714.25 1311.00
14437.42 1319.75
13296.79 1323.05
13912.88 1326.80
13791.19 0.00
13852.92 0.00
14012.20 1339.25
13554.14 1333.85
11116.95 1335.65
11345.42 1332.20
11174.82 1334.95
12950.79 0.00
11505.23 0.00
11513.42 1332.60
11223.06 1333.40
11282.26 1353.70
11392.03 1354.95
10969.82 1353.15
11524.78 0.00
11431.37 0.00
11212.66 1343.85
10184.06 1344.90
10082.52 1345.05
9083.26 1341.35
8901.90 1331.15
8852.73 0.00
8400.65 0.00
6838.82 1333.60
6925.46 1331.40
8099.96 1324.65
8240.54 1315.45
8245.08 1314.10
8319.88 0.00
8343.45 0.00
8068.02 1322.30
8597.77 1325.35
9334.63 1336.25
9471.64 1352.45
10127.16 1352.10
10841.99 0.00
11085.83 0.00
11110.97 1346.60
11390.39 1339.85
11245.98 1330.50
9931.07 1328.35
10162.12 1327.95
10171.30 0.00
9696.59 0.00
10348.60 1333.50
10319.46 1325.75
10370.17 1317.85
11009.38 1307.75
10931.12 1322.30
11326.95 0.00
11430.18 0.00
11516.83 1320.40
10763.20 1331.40
10118.06 1329.40
9920.46 1321.00
9089.28 1320.60
8746.00 0.00
8777.37 0.00
9182.84 1319.15
9154.70 1322.75
9153.54 1323.55
8358.12 1318.75
8530.40 1310.10
8297.89 0.00
8171.41 0.00
8412.03 1312.40
8605.64 1311.00
8947.75 1321.35
8690.41 1329.15
8725.37 1346.60
8662.38 0.00
8617.30 0.00
8457.96 1352.40
7876.19 1341.45
7960.38 1332.45
7950.61 1323.85
6882.53 0.00
6935.48 0.00
6937.56 0.00
7035.85 0.00
7410.44 1333.45
7426.48 1337.30
6826.51 1327.70
6603.88 1331.20
6634.68 0.00
7017.66 0.00
6699.27 1331.95
6784.41 1338.95
6926.27 1350.75
7847.85 1341.35
7941.46 1343.70
8036.51 0.00
8340.75 0.00
8368.10 1349.35
7895.42 1342.10
8164.94 1351.45
8175.96 1348.60
8852.72 1336.75
8807.20 0.00
8930.60 0.00
8933.86 1324.30
9555.54 1328.85
9658.11 1321.65
9258.40 1320.70
9010.32 1321.50
8928.55 0.00
9334.28 0.00
9259.57 1313.20
9239.55 1307.10
9221.43 1304.20
9639.27 1315.05
9753.35 1309.40
9803.31 0.00
9630.14 0.00
9631.44 0.00
9228.61 1306.60
9322.04 1313.85
9310.37 1318.80
8468.79 1324.35
8484.35 0.00
8463.52 0.00
8652.04 1319.85
8511.46 1295.00
8471.06 1291.25
8106.12 1289.50
8240.06 1288.30
8239.08 0.00
8507.41 0.00
8385.56 1288.35
8396.63 1293.05
7555.74 1289.00
7566.19 1304.85
7576.78 1303.50
7342.91 0.00
7361.83 0.00
7344.56 0.00
7459.88 1295.50
7385.40 1300.70
7386.72 1305.35
7535.15 1294.60
7645.15 0.00
7637.14 0.00
7500.27 1295.45
7615.72 1292.05
7619.43 1300.10
7676.27 1297.25
7620.15 1298.25
7615.54 0.00
6776.89 0.00
6875.68 1299.60
6879.31 1298.65
6315.70 1296.15
6647.01 1302.75
6637.41 1285.25
6509.43 0.00
6464.41 0.00
6445.79 1281.55
6737.00 1276.15
6714.72 1274.20
6760.83 1266.15
6332.57 1269.15
6141.61 0.00
6170.46 0.00
6211.45 1268.70
6218.60 1260.30
6097.46 1254.60
6107.90 1251.55
5908.70 1250.45
6223.28 0.00
6374.75 0.00
6466.07 1247.80
6626.44 1251.75
6593.29 1255.65
6603.38 1255.50
6555.51 1255.35
6594.28 0.00
6753.56 0.00
6724.04 1262.05
6510.79 1254.00
6377.36 1251.40
6403.18 1245.90
6244.36 1241.70
6241.00 0.00
6248.84 0.00
6514.39 1241.10
6869.91 1232.80
7321.62 1224.50
7396.40 1217.55
7428.05 1228.75
7334.99 0.00
7451.29 0.00
7689.88 1224.95
7715.10 1228.35
8251.17 1231.50
8187.32 1228.25
7939.81 1223.95
8182.25 0.00
8206.34 0.00
8220.91 1223.80
7916.80 1220.95
7570.87 1219.00
7607.70 1215.45
7394.50 1216.30
7247.77 0.00
7011.28 0.00
6988.08 1209.65
6993.51 1212.35
6718.23 1209.55
6396.77 1214.35
6396.49 1214.40
6138.96 0.00
6311.13 0.00
6347.07 1200.35
6252.13 1197.00
6362.68 1182.00
6342.63 1180.40
6312.75 1178.40
6436.72 0.00
6404.06 0.00
6486.58 1184.35
6401.25 1190.95
6575.23 1196.65
6354.57 1192.35
6543.65 1197.70
6719.43 0.00
6738.27 0.00
6719.27 0.00
7000.04 1212.25
7078.19 1204.20
6932.66 1197.30
6981.95 1202.45
7018.78 0.00
7247.94 0.00
7260.95 1200.05
7265.08 1190.85
7113.07 1196.70
6433.27 1205.15
6501.19 1198.90
6366.11 0.00
6286.43 0.00
6240.98 1196.60
6296.32 1189.85
6273.14 1195.60
6326.04 1209.80
6499.06 1201.95
6518.65 0.00
6522.39 0.00
6400.60 1201.90
6296.63 1200.20
6342.39 1203.30
6418.56 1208.35
6669.99 1198.70
6756.12 0.00
6710.44 0.00
6639.30 1202.75
6583.45 1201.90
6468.63 1194.25
6535.48 1185.40
6686.08 1187.25
6550.47 0.00
6593.14 0.00
6611.02 1189.35
6562.64 1204.70
6470.40 1201.20
6483.73 1203.45
6568.55 1203.80
6581.49 0.00
6573.62 0.00
6618.57 1186.95
6621.71 1185.55
6626.85 1188.60
6248.64 1205.55
6260.53 1219.75
6247.00 0.00
6299.40 0.00
6452.57 1229.95
6599.17 1230.70
6596.28 1229.05
6568.04 1223.00
6509.61 1227.85
6488.83 0.00
6531.60 0.00
6504.78 1222.30
6481.43 1235.95
6508.31 1230.55
6489.77 1230.80
6473.75 1233.85
6465.92 0.00
6457.21 0.00
6382.67 1230.80
6309.45 1225.40
6301.61 1214.95
6342.28 1231.15
6387.67 1232.10
6390.42 0.00
6391.87 0.00
6436.97 1232.25
6437.76 1231.60
6538.79 1229.95
6486.25 1224.15
6444.97 1211.40
6399.03 0.00
6378.27 0.00
6408.53 1205.55
6372.06 1202.10
6176.15 1203.25
5756.77 1211.85
5596.19 1222.40
5558.24 0.00
5572.44 0.00
5303.94 1221.60
4671.97 1223.00
4491.98 1226.10
4548.80 1227.05
4309.34 1223.65
4352.98 0.00
3823.51 0.00
3920.54 1223.40
3793.35 1221.20
4103.45 1213.25
4263.78 1226.25
4278.77 1217.55
4116.78 0.00
4167.55 0.00
4140.60 1230.30
3961.49 1240.30
3858.35 1235.90
3744.98 1242.55
3405.64 1243.30
3435.34 0.00
3453.66 0.00
3523.96 1245.35
3426.19 1245.30
3407.28 1245.75
3406.76 1242.75
3278.37 1235.35
3242.42 0.00
3271.24 0.00
3392.41 1241.65
3556.54 1246.30
3808.04 1255.00
3982.85 1259.75
4135.19 1258.15
3910.97 0.00
4027.48 0.00
3995.17 nan
3813.88 0.00
3825.38 0.00
3848.21 1268.00
3743.91 1279.00
3912.29 0.00
3770.36 0.00
3791.55 nan
3752.27 0.00
3855.88 1282.90
3865.80 1290.45
3822.63 1279.90
3856.62 0.00
3920.46 0.00
4036.09 1292.20
4032.25 1286.45
4034.14 1288.60
3812.59 1291.90
3646.25 1288.95
3646.35 0.00
3599.84 0.00
3531.96 1292.75
3656.78 1294.40
3621.27 1292.30
3621.43 1290.70
3632.39 1284.20
3690.52 0.00
3703.98 0.00
3548.43 1279.55
3540.02 1282.10
3587.35 1279.80
3566.40 1283.70
3586.25 1293.90
3577.79 0.00
3576.30 0.00
3554.50 1302.15
3448.58 1307.55
3421.60 1310.70
3470.00 1323.25
3444.81 1318.70
3475.33 0.00
3506.22 0.00
3456.02 1312.15
3452.35 1314.20
3467.34 1312.40
3405.70 1310.00
3394.76 1314.85
3661.08 0.00
3664.38 0.00
3686.29 1306.40
3629.47 1310.00
3632.42 1312.80
3614.50 1311.45
3600.31 1316.55
3608.20 0.00
3619.55 0.00
3670.74 1325.50
3910.80 1334.15
3926.53 1343.75
3987.18 1331.25
3944.88 1329.05
3983.48 0.00
4139.60 0.00
3766.89 1331.05
3848.33 1325.05
3831.45 1322.85
3833.23 1319.15
3850.08 1311.95
3834.62 0.00
3831.44 0.00
3814.58 1285.40
3730.98 1283.80
3872.25 1285.85
3876.85 1285.30
3886.82 1296.75
3875.96 0.00
3950.56 0.00
3928.17 1292.75
3881.09 1297.05
3892.51 1306.95
3877.77 1295.55
3885.21 1303.50
3936.50 0.00
4015.95 0.00
3994.92 1305.60
3998.77 1307.70
4029.11 1303.70
4056.40 1309.60
3992.34 1311.30
3999.06 0.00
4011.92 0.00
3994.11 1319.55
3935.89 1316.30
3947.74 1309.70
4048.51 1295.15
4037.37 1295.40
4115.55 0.00
4114.44 0.00
4114.16 1293.50
4152.53 1290.30
4882.88 1290.45
4959.81 1283.15
4911.24 1288.45
5028.77 0.00
5053.52 0.00
5189.39 1300.00
5268.71 1303.00
5175.81 1305.45
5310.18 1298.80
5035.02 1294.30
5072.85 0.00
5064.62 0.00
5152.51 1285.65
5036.18 1276.35
5196.65 1275.85
5220.37 1275.70
5276.31 0.00
5277.04 0.00
5309.28 0.00
5281.83 0.00
5377.19 1269.50
5518.16 1271.65
5434.19 1280.80
5195.61 1284.20
5292.83 0.00
5280.19 0.00
5301.29 1279.50
5260.65 1282.30
5269.79 1283.80
5326.67 1270.95
5390.16 1278.55
5657.14 0.00
5771.08 0.00
5717.66 0.00
5684.47 1281.20
5755.72 1285.20
5936.72 1286.10
6146.91 1287.10
6348.02 0.00
7248.31 0.00
6978.63 1295.60
7823.11 1298.40
7992.69 1299.10
8206.90 1291.70
7885.96 1280.80
7362.22 0.00
7265.05 0.00
8193.70 1276.85
8007.03 1271.15
7952.50 1273.80
7625.93 1283.65
7880.29 1282.50
8003.26 0.00
8071.45 0.00
8744.42 0.00
8770.06 1278.30
8719.88 1281.65
8662.98 1280.95
8272.46 1295.55
8553.81 0.00
8554.80 0.00
8739.03 1317.10
8134.92 1324.25
7675.80 1335.05
7786.04 1335.50
7803.23 1340.65
7998.29 0.00
7931.34 0.00
7640.61 1328.60
8020.38 1324.30
7917.58 1332.35
8173.06 1335.90
8237.88 1351.25
8693.60 0.00
8859.47 0.00
8978.99 1341.30
9327.48 1341.35
9076.18 1344.05
9281.70 1379.50
9531.35 1397.15
10209.38 0.00
10668.63 0.00
10814.48 1405.70
11017.50 1431.40
11766.40 1403.95
12932.55 1402.50
11132.85 1409.00
12374.35 0.00
11890.38 0.00
10737.73 1390.10
10578.72 1391.05
10805.40 1413.50
11984.76 1414.90
11160.49 1388.65
10955.16 0.00
11232.04 0.00
11477.01 1400.10
12313.08 1391.55
12586.78 1408.30
12099.90 1413.75
11352.87 1407.60
11803.97 0.00
11389.10 0.00
10186.96 1412.40
10873.50 1409.85
9397.72 1410.35
9674.28 1417.45
10638.56 1439.70
10535.75 0.00
10764.90 0.00
10587.41 1427.75
10323.62 1425.55
9844.30 1426.95
9772.17 1416.10
9875.17 1420.40
9848.65 0.00
9473.99 0.00
9530.00 1419.05
9501.33 1425.90
9589.13 1427.55
10084.70 1406.80
10407.17 1441.75
10529.55 0.00
10814.57 0.00
10980.23 1465.25
11787.99 1465.25
11465.67 1506.05
11960.82 1495.75
11996.41 1497.70
11856.64 0.00
11282.22 0.00
11566.84 1504.70
11386.26 1498.40
10858.12 1513.25
10016.96 1515.65
10302.17 1515.25
10359.44 0.00
10214.52 0.00
10317.60 1496.60
10917.26 1504.55
10760.56 1503.25
10129.40 1502.05
10111.98 1503.80
10405.81 0.00
10143.80 0.00
10135.06 0.00
10360.28 1532.95
10171.95 1537.15
9717.82 1540.20
9484.55 1528.40
9577.99 0.00
9600.90 0.00
9769.79 1525.95
10386.64 1537.85
10621.29 1546.10
10584.16 1529.10
10577.80 1523.70
10317.47 0.00
10487.21 0.00
10406.31 1509.20
10313.66 1498.25
10101.03 1490.65
10159.32 1515.20
10420.16 1503.10
10363.90 0.00
10361.33 0.00
10310.43 1497.20
10265.63 1502.10
10190.36 1503.50
10157.59 1500.70
10275.88 1501.90
10173.11 0.00
9979.49 0.00
10033.05 1522.10
9683.38 1520.65
8553.61 1528.75
8432.23 1506.40
8055.64 1489.90
8193.90 0.00
8225.00 0.00
8056.74 1485.30
8307.74 1473.45
8322.92 1492.60
8382.03 1517.10
8236.17 1499.15
8155.48 0.00
8147.69 0.00
7869.74 1501.25
8212.02 1505.85
8190.00 1507.25
8587.92 1494.80
8586.90 1479.15
8269.73 0.00
8308.01 0.00
8283.76 1490.60
8353.54 1487.80
8162.16 1485.10
8002.51 1492.65
8076.78 1490.00
7954.15 0.00
7960.04 0.00
8231.06 1491.65
8222.52 1485.35
8026.76 1494.45
7469.56 1496.55
7431.88 1513.45
8666.79 0.00
9259.80 0.00
9551.54 1492.40
9218.76 1486.75
9433.35 1492.10
9164.62 1510.95
9147.98 1508.80
9252.99 0.00
9301.18 0.00
9206.16 1509.45
9418.05 1488.95
9310.19 1486.05
9343.34 1484.25
9204.24 1464.15
8766.04 0.00
8809.41 0.00
9037.12 1458.70
8717.81 1452.05
8801.52 1462.90
8762.42 1466.65
8632.32 1466.90
8457.69 0.00
8482.70 0.00
8503.93 1467.65
8175.99 1468.45
8120.80 1471.70
8081.81 1467.05
7617.07 1464.45
7286.35 0.00
7324.03 0.00
6907.40 1458.40
7130.25 1454.65
7163.63 1454.35
7523.83 1454.65
7431.00 1460.15
7757.47 0.00
7557.72 0.00
7402.69 1461.15
7309.59 1477.30
7296.77 1475.10
7192.85 1475.95
7395.97 1459.65
7547.19 0.00
7504.83 0.00
7522.39 1461.70
7337.42 1464.95
7220.76 1466.80
7202.31 1467.80
7189.16 1466.60
7251.87 0.00
7067.74 0.00
7111.14 1477.90
6879.54 1475.80
6612.12 1474.05
7284.29 1476.70
7150.86 1479.00
7190.17 0.00
7143.20 0.00
7514.41 1482.10
7322.08 nan
7250.69 0.00
7192.72 0.00
7194.40 1511.50
7243.93 0.00
7301.07 0.00
7385.36 1514.75
7219.60 nan
7168.31 0.00
7175.68 1527.10
6944.33 1548.75
7326.35 0.00
7347.89 0.00
7351.57 1573.10
7759.24 1567.85
8165.47 1571.95
8042.65 1550.75
7817.92 1553.60
8184.66 0.00
8021.49 0.00
8173.97 1549.90
8105.24 1545.10
8842.42 1549.00
8813.89 1554.55
8722.03 1557.60
8900.34 0.00
8910.85 0.00
8703.36 1560.15
8626.47 1551.30
8722.26 1556.90
8658.94 1562.90
8388.11 1564.30
8428.17 0.00
8327.36 0.00
8588.42 1580.10
8895.78 1574.00
9385.69 1573.45
9279.81 1578.25
9502.37 1584.20
9333.77 0.00
9378.09 0.00
9314.56 1574.75
9162.14 1558.35
9162.14 1553.30
9614.90 1563.30
9755.66 1572.65
9807.54 0.00
9907.12 0.00
10162.41 1573.20
9854.79 1570.50
10275.38 1563.70
10354.30 1575.05
10242.43 1581.40
10368.53 0.00
9904.17 0.00
9937.67 1580.80
9703.93 1589.85
10180.65 1604.20
9604.72 1619.00
9606.86 1643.30
9696.58 0.00
9669.63 0.00
9989.39 1671.65
9663.75 1650.30
9309.15 1634.90
8785.52 1652.00
8804.72 1609.85
8712.35 0.00
8534.17 0.00
8912.82 1599.65
8912.82 1615.50
8754.34 1641.85
8758.90 1659.60
9067.39 1683.65
9155.89 0.00
8898.63 0.00
8039.38 1672.50
7931.94 1655.70
7885.46 1653.75
7936.65 1570.70
4830.21 1562.80
5609.03 0.00
5166.26 0.00
5348.44 1487.70
5026.35 1536.20
5357.61 1498.20
5410.23 1474.25
6195.20 1494.40
6226.44 0.00
6189.85 0.00
5822.62 1525.40
6502.16 1605.75
6768.49 1605.45
6698.46 1634.80
6763.75 1617.30
6369.09 0.00
6260.95 0.00
5885.41 1618.30
6405.29 1608.95
6428.28 1576.55
6652.87 1616.80
6809.11 1613.10
6741.67 0.00
6871.69 0.00
6777.44 1648.30
7343.20 1649.25
7205.55 1647.80
7365.03 1680.65
7293.69 0.00
6873.24 0.00
6891.60 0.00
6915.37 0.00
6857.66 1741.90
6871.95 1718.65
6623.80 1729.50
7112.27 1692.55
7034.89 0.00
7259.36 0.00
7130.04 1686.20
6840.24 1682.05
6852.52 1710.55
7130.99 1736.25
7477.60 1715.90
7507.08 0.00
7549.52 0.00
7699.27 1714.95
7790.66 1691.55
7765.33 1703.35
8777.63 1702.75
8628.77 1686.25
8824.66 0.00
8973.82 0.00
8903.95 1709.10
8885.93 1699.55
9030.96 1691.50
9170.79 1704.05
10002.48 0.00
9821.80 0.00
9527.39 0.00
8754.46 1702.75
8617.25 1702.40
8814.53 1708.40
9305.93 1731.60
9790.31 1735.35
9303.59 0.00
9385.70 0.00
9669.40 1734.70
9719.37 1737.95
9785.74 1748.30
9510.67 1724.90
9057.57 1733.55
9167.26 0.00
9178.32 0.00
8730.73 0.00
8899.66 1720.25
8842.85 1694.60
9197.54 1717.35
9569.21 1728.70
9425.98 0.00
9698.10 0.00
9450.84 1730.60
10204.23 1742.15
9525.57 1705.35
9658.04 1700.05
9794.56 1683.45
9623.75 0.00
9670.43 0.00
9753.85 1690.35
9782.59 1713.50
9775.15 1722.05
9892.13 1738.25
9286.42 1733.50
9459.97 0.00
9473.50 0.00
9330.07 1710.45
9426.70 1719.85
9526.00 1724.35
9454.81 1719.50
9380.03 1734.75
9300.15 0.00
9357.43 0.00
9284.78 1761.85
9691.90 1768.90
9621.49 1766.05
9276.58 1756.55
9240.85 1747.60
9154.45 0.00
9004.23 0.00
9127.47 1771.60
9185.35 1768.10
9133.97 1771.05
9236.38 1777.45
9087.98 1772.90
9072.42 0.00
9131.31 0.00
9089.09 1787.90
9348.91 1789.55
9256.23 1811.10
9440.07 1812.10
9238.04 1803.10
9287.40 0.00
9235.96 0.00
9295.90 1807.50
9238.13 1801.90
9254.52 1804.60
9193.51 1807.70
9131.00 1807.35
9154.19 0.00
9174.71 0.00
9214.66 1815.65
9163.87 1842.55
9392.66 1852.40
9537.40 1878.30
9613.11 1902.10
9551.28 0.00
9707.50 0.00
9938.83 1936.65
11042.40 1940.90
10934.94 1950.90
11102.67 1957.65
11114.93 1964.90
11343.88 0.00
11823.69 0.00
11077.77 1958.55
11242.57 1977.90
11194.25 2048.15
11750.28 2067.15
11772.94 2031.15
11605.60 0.00
11767.60 0.00
11684.06 2044.50
11893.03 1939.65
11392.43 1931.90
11573.11 1944.25
11777.43 1944.75
11774.38 0.00
11873.98 0.00
11914.01 1972.85
12293.72 2008.75
11969.53 1981.00
11734.00 1927.15
11865.82 1924.35
11522.80 0.00
11683.44 0.00
11653.02 1943.95
11763.93 1911.15
11337.40 1932.95
11467.37 1923.85
11302.01 1957.35
11534.75 0.00
11481.64 0.00
11707.78 0.00
11659.57 1972.35
11923.25 1947.05
11397.44 1940.45
10187.51 1926.30
10467.89 0.00
10159.62 0.00
10254.93 1928.45
10367.74 1910.95
